country,combo,year,rf_forecast
Dominican Republic,Providencia_spp_FQ,2024,91.0
France,A_baumannii_3GC,2024,6.83
France,A_baumannii_AMP,2024,31.32
France,A_baumannii_CARB,2024,54.45
France,A_baumannii_COL,2024,0.0
France,A_baumannii_FQ,2024,62.18
France,A_baumannii_TET,2024,26.61
France,A_baumannii_TMP_SMX,2024,14.41
France,B_cepacia_3GC,2024,0.89
France,B_cepacia_AMP,2024,99.98
France,B_cepacia_CARB,2024,16.7
France,B_cepacia_COL,2024,100.0
France,B_cepacia_FQ,2024,95.14
France,B_cepacia_TET,2024,54.88
France,B_cepacia_TMP_SMX,2024,0.0
France,Burkholderia_cenocepacia_3GC,2024,2.64
France,Burkholderia_cenocepacia_AMP,2024,99.98
France,Burkholderia_cenocepacia_CARB,2024,43.03
France,Burkholderia_cenocepacia_COL,2024,100.0
France,Burkholderia_cenocepacia_FQ,2024,100.0
France,Burkholderia_cenocepacia_TET,2024,77.89
France,Burkholderia_cenocepacia_TMP_SMX,2024,0.0
France,Burkholderia_gladioli_3GC,2024,0.0
France,Burkholderia_gladioli_AMP,2024,0.0
France,Burkholderia_gladioli_CARB,2024,8.09
France,Burkholderia_gladioli_COL,2024,81.64
France,Burkholderia_gladioli_FQ,2024,54.88
France,Burkholderia_gladioli_TET,2024,11.92
France,Burkholderia_gladioli_TMP_SMX,2024,0.0
France,Burkholderia_multivorans_3GC,2024,16.28
France,Burkholderia_multivorans_AMP,2024,99.98
France,Burkholderia_multivorans_CARB,2024,16.28
France,Burkholderia_multivorans_COL,2024,99.98
France,Burkholderia_multivorans_FQ,2024,99.98
France,Burkholderia_multivorans_TET,2024,66.97
France,Burkholderia_multivorans_TMP_SMX,2024,54.88
France,Burkholderia_vietnamensis_3GC,2024,0.0
France,Burkholderia_vietnamensis_AMP,2024,99.98
France,Burkholderia_vietnamensis_CARB,2024,0.0
France,Burkholderia_vietnamensis_COL,2024,99.98
France,Burkholderia_vietnamensis_FQ,2024,99.98
France,Burkholderia_vietnamensis_TET,2024,54.88
France,Burkholderia_vietnamensis_TMP_SMX,2024,99.98
France,C_freundii_3GC,2024,9.15
France,C_freundii_CARB,2024,0.0
France,C_freundii_COL,2024,0.0
France,C_freundii_FQ,2024,15.49
France,C_freundii_TET,2024,7.82
France,E_aerogenes_3GC,2024,34.68
France,E_aerogenes_CARB,2024,0.0
France,E_aerogenes_COL,2024,0.0
France,E_aerogenes_FQ,2024,68.11
France,E_aerogenes_TET,2024,46.36
France,E_cloacae_3GC,2024,5.35
France,E_cloacae_CARB,2024,0.0
France,E_cloacae_COL,2024,6.32
France,E_cloacae_FQ,2024,20.41
France,E_cloacae_TET,2024,13.28
