country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
France,S_maltophilia_COL,2018,S_maltophilia,COL,100.0,9.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,10.0,12.121212121212121,25.0,15.707070707070708,90.0,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_maltophilia_COL,2019,S_maltophilia,COL,34.61538461538461,26.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,100.0,10.0,12.121212121212121,40.707070707070706,-65.38461538461539,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_maltophilia_FQ,2015,S_maltophilia,FQ,96.42857142857143,28.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.45,0.2211,36702.4323733379,11.50032997,89.1020184766067,3.184,6.28,77.7610919150066,53.301604972632,32.7,99.9999999037222,HI,Western Europe,100.0,100.0,100.0,100.0,-3.5714285714285694,11.45,0.2211,2.531595,0.21393068489212602
France,S_maltophilia_FQ,2016,S_maltophilia,FQ,96.96969696969697,33.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.26,0.2471,37024.2157133669,11.57036018,89.2032718261667,3.2,6.21,78.5999114705779,53.2851303460432,31.9,100.0,HI,Western Europe,96.42857142857143,100.0,100.0,98.21428571428572,0.5411255411255382,11.26,0.2471,2.782346,0.21207070464856587
France,S_maltophilia_FQ,2017,S_maltophilia,FQ,95.0,20.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,12.34,0.2268,38687.1626407164,11.44944572,89.3039361676649,3.217,6.12,78.6467804026368,53.2470526022822,31.6,100.0,HI,Western Europe,96.96969696969697,96.42857142857143,100.0,97.7994227994228,-1.9696969696969688,12.34,0.2268,2.798712,0.21100661098554474
France,S_maltophilia_FQ,2018,S_maltophilia,FQ,100.0,9.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,95.0,96.96969696969697,96.42857142857143,96.13275613275613,5.0,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_maltophilia_FQ,2019,S_maltophilia,FQ,88.46153846153847,26.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,100.0,95.0,96.96969696969697,97.32323232323232,-11.538461538461533,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_maltophilia_TMP_SMX,2019,S_maltophilia,TMP_SMX,3.8461538461538463,26.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,3.8461538461538463,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_marcescens_3GC,2015,S_marcescens,3GC,0.0,208.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.45,0.2211,36702.4323733379,11.50032997,89.1020184766067,3.184,6.28,77.7610919150066,53.301604972632,32.7,99.9999999037222,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,11.45,0.2211,2.531595,0.21393068489212602
France,S_marcescens_3GC,2016,S_marcescens,3GC,0.9433962264150944,212.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.26,0.2471,37024.2157133669,11.57036018,89.2032718261667,3.2,6.21,78.5999114705779,53.2851303460432,31.9,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.9433962264150944,11.26,0.2471,2.782346,0.21207070464856587
France,S_marcescens_3GC,2017,S_marcescens,3GC,0.8333333333333334,120.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,12.34,0.2268,38687.1626407164,11.44944572,89.3039361676649,3.217,6.12,78.6467804026368,53.2470526022822,31.6,100.0,HI,Western Europe,0.9433962264150944,0.0,0.0,0.31446540880503143,-0.11006289308176098,12.34,0.2268,2.798712,0.21100661098554474
France,S_marcescens_3GC,2018,S_marcescens,3GC,0.0,100.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,0.8333333333333334,0.9433962264150944,0.0,0.5922431865828092,-0.8333333333333334,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_marcescens_3GC,2019,S_marcescens,3GC,0.0,140.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,0.0,0.8333333333333334,0.9433962264150944,0.5922431865828092,0.0,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_marcescens_CARB,2015,S_marcescens,CARB,1.9230769230769231,52.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.45,0.2211,36702.4323733379,11.50032997,89.1020184766067,3.184,6.28,77.7610919150066,53.301604972632,32.7,99.9999999037222,HI,Western Europe,0.0,0.0,0.0,0.0,1.9230769230769231,11.45,0.2211,2.531595,0.21393068489212602
France,S_marcescens_CARB,2016,S_marcescens,CARB,0.0,53.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.26,0.2471,37024.2157133669,11.57036018,89.2032718261667,3.2,6.21,78.5999114705779,53.2851303460432,31.9,100.0,HI,Western Europe,1.9230769230769231,0.0,0.0,0.9615384615384616,-1.9230769230769231,11.26,0.2471,2.782346,0.21207070464856587
France,S_marcescens_CARB,2017,S_marcescens,CARB,0.0,30.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,12.34,0.2268,38687.1626407164,11.44944572,89.3039361676649,3.217,6.12,78.6467804026368,53.2470526022822,31.6,100.0,HI,Western Europe,0.0,1.9230769230769231,0.0,0.6410256410256411,0.0,12.34,0.2268,2.798712,0.21100661098554474
France,S_marcescens_CARB,2018,S_marcescens,CARB,0.0,40.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,0.0,0.0,1.9230769230769231,0.6410256410256411,0.0,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_marcescens_CARB,2019,S_marcescens,CARB,0.0,84.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_marcescens_COL,2015,S_marcescens,COL,98.07692307692307,52.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.45,0.2211,36702.4323733379,11.50032997,89.1020184766067,3.184,6.28,77.7610919150066,53.301604972632,32.7,99.9999999037222,HI,Western Europe,75.00000000000001,75.00000000000001,75.00000000000001,75.00000000000001,23.076923076923052,11.45,0.2211,2.531595,0.21393068489212602
France,S_marcescens_COL,2016,S_marcescens,COL,92.45283018867924,53.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.26,0.2471,37024.2157133669,11.57036018,89.2032718261667,3.2,6.21,78.5999114705779,53.2851303460432,31.9,100.0,HI,Western Europe,98.07692307692307,75.00000000000001,75.00000000000001,86.53846153846155,-5.624092888243823,11.26,0.2471,2.782346,0.21207070464856587
France,S_marcescens_COL,2017,S_marcescens,COL,93.33333333333333,30.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,12.34,0.2268,38687.1626407164,11.44944572,89.3039361676649,3.217,6.12,78.6467804026368,53.2470526022822,31.6,100.0,HI,Western Europe,92.45283018867924,98.07692307692307,75.00000000000001,88.50991775520077,0.8805031446540852,11.26,0.2471,2.782346,0.21100661098554474
France,S_marcescens_COL,2018,S_marcescens,COL,100.0,20.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,93.33333333333333,92.45283018867924,98.07692307692307,94.62102886631187,6.666666666666671,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_marcescens_COL,2019,S_marcescens,COL,89.28571428571429,28.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,100.0,93.33333333333333,92.45283018867924,95.26205450733751,-10.714285714285708,11.92,0.2367,2.8214639999999997,0.21092722310479983
France,S_marcescens_FQ,2015,S_marcescens,FQ,5.769230769230769,52.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.45,0.2211,36702.4323733379,11.50032997,89.1020184766067,3.184,6.28,77.7610919150066,53.301604972632,32.7,99.9999999037222,HI,Western Europe,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,-27.564102564102566,11.45,0.2211,2.531595,0.21393068489212602
France,S_marcescens_FQ,2016,S_marcescens,FQ,5.660377358490566,53.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.26,0.2471,37024.2157133669,11.57036018,89.2032718261667,3.2,6.21,78.5999114705779,53.2851303460432,31.9,100.0,HI,Western Europe,5.769230769230769,33.333333333333336,33.333333333333336,19.55128205128205,-0.1088534107402035,11.26,0.2471,2.782346,0.21207070464856587
France,S_marcescens_FQ,2017,S_marcescens,FQ,6.666666666666667,30.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,12.34,0.2268,38687.1626407164,11.44944572,89.3039361676649,3.217,6.12,78.6467804026368,53.2470526022822,31.6,100.0,HI,Western Europe,5.660377358490566,5.769230769230769,33.333333333333336,14.920980487018225,1.0062893081761013,12.34,0.2268,2.798712,0.21100661098554474
France,S_marcescens_FQ,2018,S_marcescens,FQ,4.999999999999999,20.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.74,0.2474,41418.1766484844,11.30847645,89.4040117568963,3.214,6.04,78.6714432536599,53.1776602653307,32.4,99.9999999523043,HI,Western Europe,6.666666666666667,5.660377358490566,5.769230769230769,6.032091598129334,-1.6666666666666679,11.74,0.2474,2.9044760000000003,0.21020325469953455
France,S_marcescens_FQ,2019,S_marcescens,FQ,3.5714285714285716,28.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,11.92,0.2367,40408.2848574751,11.17058277,89.5035027976522,3.243,5.96,78.6890784549356,52.915574914185,31.2,100.0,HI,Western Europe,4.999999999999999,6.666666666666667,5.660377358490566,5.7756813417190775,-1.4285714285714275,11.92,0.2367,2.8214639999999997,0.21092722310479983
Germany,A_baumannii_3GC,2015,A_baumannii,3GC,24.193548387096776,124.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,17.708333333333336,17.708333333333336,17.708333333333336,17.708333333333336,6.48521505376344,9.79,0.2076,2.032404,0.15958065661683354
Germany,A_baumannii_3GC,2016,A_baumannii,3GC,17.5,200.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,24.193548387096776,17.708333333333336,17.708333333333336,20.950940860215056,-6.693548387096776,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,A_baumannii_3GC,2017,A_baumannii,3GC,8.94736842105263,190.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,17.5,24.193548387096776,17.708333333333336,19.80062724014337,-8.55263157894737,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,A_baumannii_3GC,2018,A_baumannii,3GC,33.09090909090909,275.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,8.94736842105263,17.5,24.193548387096776,16.88030560271647,24.143540669856463,9.83,0.2169,2.132127,0.1453589630440011
Germany,A_baumannii_3GC,2019,A_baumannii,3GC,16.39344262295082,183.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,33.09090909090909,8.94736842105263,17.5,19.84609250398724,-16.697466467958275,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,A_baumannii_CARB,2015,A_baumannii,CARB,32.25806451612903,31.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,12.5,12.5,12.5,12.5,19.758064516129032,9.79,0.2076,2.032404,0.15958065661683354
Germany,A_baumannii_CARB,2016,A_baumannii,CARB,17.999999999999996,50.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,32.25806451612903,12.5,12.5,22.379032258064516,-14.258064516129036,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,A_baumannii_CARB,2017,A_baumannii,CARB,8.163265306122447,49.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,17.999999999999996,32.25806451612903,12.5,20.919354838709676,-9.836734693877549,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,A_baumannii_CARB,2018,A_baumannii,CARB,16.363636363636363,110.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,8.163265306122447,17.999999999999996,32.25806451612903,19.47377660741716,8.200371057513916,9.83,0.2169,2.132127,0.1453589630440011
Germany,A_baumannii_CARB,2019,A_baumannii,CARB,22.404371584699454,183.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,16.363636363636363,8.163265306122447,17.999999999999996,14.175633889919602,6.040735221063091,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,A_baumannii_COL,2015,A_baumannii,COL,3.225806451612903,31.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,3.225806451612903,9.79,0.2076,2.032404,0.15958065661683354
Germany,A_baumannii_COL,2016,A_baumannii,COL,2.0,50.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,3.225806451612903,0.0,0.0,1.6129032258064515,-1.225806451612903,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,A_baumannii_COL,2017,A_baumannii,COL,0.0,47.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,2.0,3.225806451612903,0.0,1.7419354838709677,-2.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,A_baumannii_COL,2018,A_baumannii,COL,5.454545454545454,55.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,0.0,2.0,3.225806451612903,1.7419354838709677,5.454545454545454,9.83,0.2169,2.132127,0.1453589630440011
Germany,A_baumannii_COL,2019,A_baumannii,COL,3.278688524590164,61.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,5.454545454545454,0.0,2.0,2.484848484848485,-2.17585692995529,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,A_baumannii_FQ,2015,A_baumannii,FQ,51.61290322580645,31.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,18.27956989247312,9.79,0.2076,2.032404,0.15958065661683354
Germany,A_baumannii_FQ,2016,A_baumannii,FQ,24.0,50.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,51.61290322580645,33.33333333333333,33.33333333333333,42.47311827956989,-27.61290322580645,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,A_baumannii_FQ,2017,A_baumannii,FQ,12.765957446808509,47.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,24.0,51.61290322580645,33.33333333333333,36.31541218637992,-11.234042553191491,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,A_baumannii_FQ,2018,A_baumannii,FQ,21.818181818181817,55.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,12.765957446808509,24.0,51.61290322580645,29.459620224204986,9.052224371373308,9.83,0.2169,2.132127,0.1453589630440011
Germany,A_baumannii_FQ,2019,A_baumannii,FQ,14.754098360655739,61.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,21.818181818181817,12.765957446808509,24.0,19.528046421663444,-7.064083457526078,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,B_cepacia_3GC,2017,B_cepacia,3GC,0.0,4.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,50.0,50.0,50.0,50.0,-50.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,B_cepacia_CARB,2017,B_cepacia,CARB,0.0,1.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,100.0,100.0,100.0,100.0,-100.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,B_cepacia_COL,2017,B_cepacia,COL,100.0,1.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,100.0,100.0,100.0,100.0,0.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,B_cepacia_FQ,2017,B_cepacia,FQ,0.0,1.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,100.0,100.0,100.0,100.0,-100.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,C_freundii_3GC,2015,C_freundii,3GC,2.5,40.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,3.75,3.75,3.75,3.75,-1.25,9.79,0.2076,2.032404,0.15958065661683354
Germany,C_freundii_3GC,2016,C_freundii,3GC,1.9230769230769231,156.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,2.5,3.75,3.75,3.125,-0.5769230769230769,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,C_freundii_3GC,2017,C_freundii,3GC,5.769230769230769,52.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,1.9230769230769231,2.5,3.75,2.7243589743589745,3.846153846153846,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,C_freundii_3GC,2018,C_freundii,3GC,1.4814814814814814,135.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,5.769230769230769,1.9230769230769231,2.5,3.397435897435898,-4.287749287749287,9.83,0.2169,2.132127,0.1453589630440011
Germany,C_freundii_3GC,2019,C_freundii,3GC,3.3333333333333335,150.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,1.4814814814814814,5.769230769230769,1.9230769230769231,3.0579297245963915,1.851851851851852,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,C_freundii_CARB,2015,C_freundii,CARB,0.0,10.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.79,0.2076,2.032404,0.15958065661683354
Germany,C_freundii_CARB,2016,C_freundii,CARB,0.0,39.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,C_freundii_CARB,2017,C_freundii,CARB,0.0,13.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
Germany,C_freundii_CARB,2018,C_freundii,CARB,0.0,54.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.83,0.2169,48916.1686612154,11.18380833,96.6401240691983,4.287,7.94,81.1423036204018,47.6415364359723,31.9,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.83,0.2169,2.132127,0.1453589630440011
Germany,C_freundii_CARB,2019,C_freundii,CARB,0.0,90.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.15,0.227,47656.199739747,11.42805386,96.6726105442792,4.373,7.87,81.3053991689039,47.7002776267209,32.2,99.9999994577197,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.15,0.227,2.0770500000000003,0.14019211613529567
Germany,C_freundii_COL,2015,C_freundii,COL,0.0,10.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.79,0.2076,41929.7549110722,10.92317677,96.5483114720372,4.12,8.09,80.6974371632814,47.9590666743106,31.4,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.79,0.2076,2.032404,0.15958065661683354
Germany,C_freundii_COL,2016,C_freundii,COL,0.0,39.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.63,0.1988,42948.9381932694,10.97133732,96.577971344815,4.166,8.02,80.8347870684725,47.6843370735058,31.3,99.9999994713636,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.63,0.1988,1.9144440000000003,0.15645156313158073
Germany,C_freundii_COL,2017,C_freundii,COL,0.0,13.0,Updated_Shionogi Five year SIDERO-WT Surveillance data(without strain number)_Vivli_220409.csv,9.82,0.2111,45553.9341495339,11.05091095,96.6085525266115,4.226,7.96,80.9842544038853,47.7631164667831,31.3,100.0,HI,Western Europe,0.0,0.0,0.0,0.0,0.0,9.82,0.2111,2.0730020000000002,0.1513813085915343
