country,combo,year,yhat,yhat_lower,yhat_upper,source
Kenya,P_mirabilis_3GC,2029,50.0,33.5,66.5,naive_last_value
Kenya,Providencia_spp_3GC,2029,0.0,0.0,1.65,naive_last_value
Kenya,Raoultella_ornithinolytica_3GC,2029,0.0,0.0,1.65,naive_last_value
Kenya,S_aureus_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,S_marcescens_3GC,2029,100.0,67.0,100.0,naive_last_value
Kenya,Staphylococcus_epidermidis_3GC,2029,75.0,50.25,99.75,naive_last_value
Kenya,Staphylococcus_haemolyticus_3GC,2029,66.67,44.67,88.67,naive_last_value
Kenya,Staphylococcus_hominis_3GC,2029,66.67,44.67,88.67,naive_last_value
Kenya,Staphylococcus_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Malawi,Acinetobacter_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Malawi,P_aeruginosa_3GC,2029,100.0,67.0,100.0,naive_last_value
Malawi,S_aureus_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,A_baumannii_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,Acinetobacter_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,C_freundii_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,E_coli_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,Enterococcus_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,K_pneumoniae_3GC,2029,83.33,55.83,100.0,naive_last_value
Uganda,M_morganii_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,P_aeruginosa_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,Providencia_spp_3GC,2029,100.0,67.0,100.0,naive_last_value
Uganda,S_aureus_3GC,2029,100.0,67.0,100.0,naive_last_value
Ghana,A_baumannii_3GC,2030,0.0,0.0,1.8,naive_last_value
Ghana,Burkholderia_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,C_freundii_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Coagulase_negative_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,E_cloacae_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,E_coli_3GC,2030,90.0,57.6,100.0,naive_last_value
Ghana,K_pneumoniae_3GC,2030,90.0,57.6,100.0,naive_last_value
Ghana,Klebsiella_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Moraxella_catarrhalis_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,P_aeruginosa_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,P_mirabilis_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Pantoea_agglomerans_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Pseudomonas_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Staphylococcus_haemolyticus_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,Staphylococcus_spp_3GC,2030,50.0,32.0,68.0,naive_last_value
Kenya,A_baumannii_3GC,2030,50.0,32.0,68.0,naive_last_value
Kenya,Achromobacter_xylosoxidans_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,Burkholderia_spp_3GC,2030,0.0,0.0,1.8,naive_last_value
Kenya,C_freundii_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,Coagulase_negative_Staphylococcus_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,E_cloacae_3GC,2030,75.0,48.0,100.0,naive_last_value
Kenya,E_coli_3GC,2030,80.77,51.69,100.0,naive_last_value
Kenya,K_pneumoniae_3GC,2030,90.0,57.6,100.0,naive_last_value
Kenya,Klebsiella_oxytoca_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,M_morganii_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,P_aeruginosa_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,P_mirabilis_3GC,2030,50.0,32.0,68.0,naive_last_value
Kenya,Providencia_spp_3GC,2030,0.0,0.0,1.8,naive_last_value
Kenya,Raoultella_ornithinolytica_3GC,2030,0.0,0.0,1.8,naive_last_value
Kenya,S_aureus_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,S_marcescens_3GC,2030,100.0,64.0,100.0,naive_last_value
Kenya,Staphylococcus_epidermidis_3GC,2030,75.0,48.0,100.0,naive_last_value
Kenya,Staphylococcus_haemolyticus_3GC,2030,66.67,42.67,90.67,naive_last_value
Kenya,Staphylococcus_hominis_3GC,2030,66.67,42.67,90.67,naive_last_value
Kenya,Staphylococcus_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Malawi,Acinetobacter_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Malawi,P_aeruginosa_3GC,2030,100.0,64.0,100.0,naive_last_value
Malawi,S_aureus_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,A_baumannii_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,Acinetobacter_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,C_freundii_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,E_coli_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,Enterococcus_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,K_pneumoniae_3GC,2030,83.33,53.33,100.0,naive_last_value
Uganda,M_morganii_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,P_aeruginosa_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,Providencia_spp_3GC,2030,100.0,64.0,100.0,naive_last_value
Uganda,S_aureus_3GC,2030,100.0,64.0,100.0,naive_last_value
Ghana,A_baumannii_3GC,2010,0.0,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2011,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2012,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2013,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2014,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2015,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2016,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2017,,,,naive_last_value_fitted
Ghana,A_baumannii_3GC,2018,,,,naive_last_value_fitted
