country,combo,year,rf_forecast
Costa Rica,P_aeruginosa_AMP,2024,0.0
Costa Rica,P_aeruginosa_CARB,2024,0.0
Costa Rica,P_aeruginosa_FQ,2024,0.0
Costa Rica,P_mirabilis_3GC,2024,0.0
Costa Rica,P_mirabilis_AMG,2024,0.0
Costa Rica,P_mirabilis_AMP,2024,0.0
Costa Rica,P_mirabilis_CARB,2024,0.0
Costa Rica,P_mirabilis_FQ,2024,0.21
Costa Rica,Providencia_spp_3GC,2024,0.0
Costa Rica,Providencia_spp_AMG,2024,0.0
Costa Rica,Providencia_spp_AMP,2024,0.0
Costa Rica,Providencia_spp_CARB,2024,0.0
Costa Rica,Providencia_spp_FQ,2024,0.0
Costa Rica,S_marcescens_3GC,2024,0.0
Costa Rica,S_marcescens_AMG,2024,0.0
Costa Rica,S_marcescens_AMP,2024,0.0
Costa Rica,S_marcescens_CARB,2024,0.0
Costa Rica,S_marcescens_FQ,2024,0.0
Croatia,C_freundii_3GC,2024,0.0
Croatia,C_freundii_AMG,2024,0.0
Croatia,C_freundii_AMP,2024,0.0
Croatia,C_freundii_CARB,2024,0.0
Croatia,C_freundii_FQ,2024,0.0
Croatia,E_aerogenes_3GC,2024,49.97
Croatia,E_aerogenes_AMG,2024,0.0
Croatia,E_aerogenes_AMP,2024,99.81
Croatia,E_aerogenes_CARB,2024,0.0
Croatia,E_aerogenes_FQ,2024,0.0
Croatia,E_cloacae_3GC,2024,23.4
Croatia,E_cloacae_AMG,2024,0.0
Croatia,E_cloacae_AMP,2024,0.04
Croatia,E_cloacae_CARB,2024,0.0
Croatia,E_cloacae_FQ,2024,33.18
Croatia,E_coli_3GC,2024,0.0
Croatia,E_coli_AMG,2024,0.0
Croatia,E_coli_AMP,2024,0.0
Croatia,E_coli_CARB,2024,0.0
Croatia,E_coli_FQ,2024,44.97
Croatia,K_pneumoniae_3GC,2024,0.37
Croatia,K_pneumoniae_AMG,2024,0.0
Croatia,K_pneumoniae_AMP,2024,0.06
Croatia,K_pneumoniae_CARB,2024,26.62
Croatia,K_pneumoniae_FQ,2024,2.86
Croatia,Klebsiella_oxytoca_3GC,2024,0.0
Croatia,Klebsiella_oxytoca_AMG,2024,0.0
Croatia,Klebsiella_oxytoca_AMP,2024,0.0
Croatia,Klebsiella_oxytoca_CARB,2024,0.0
Croatia,Klebsiella_oxytoca_FQ,2024,0.0
Croatia,M_morganii_3GC,2024,0.0
Croatia,M_morganii_AMG,2024,0.0
Croatia,M_morganii_AMP,2024,0.0
Croatia,M_morganii_CARB,2024,0.0
Croatia,M_morganii_FQ,2024,0.0
Croatia,P_aeruginosa_3GC,2024,34.18
Croatia,P_aeruginosa_AMG,2024,49.44
Croatia,P_aeruginosa_AMP,2024,44.67
Croatia,P_aeruginosa_CARB,2024,43.14
Croatia,P_aeruginosa_FQ,2024,48.97
Croatia,P_mirabilis_3GC,2024,14.9
Croatia,P_mirabilis_AMG,2024,17.38
Croatia,P_mirabilis_AMP,2024,0.0
Croatia,P_mirabilis_CARB,2024,0.0
Croatia,P_mirabilis_FQ,2024,28.23
Croatia,Providencia_spp_3GC,2024,1.5
Croatia,Providencia_spp_AMG,2024,1.52
Croatia,Providencia_spp_AMP,2024,0.0
Croatia,Providencia_spp_CARB,2024,0.0
Croatia,Providencia_spp_FQ,2024,99.81
Croatia,S_aureus_3GC,2024,49.97
Croatia,S_aureus_AMG,2024,0.0
Croatia,S_aureus_AMP,2024,0.0
Croatia,S_aureus_CARB,2024,0.0
Croatia,S_aureus_FQ,2024,0.0
Croatia,S_marcescens_3GC,2024,0.0
Croatia,S_marcescens_AMG,2024,0.0
Croatia,S_marcescens_AMP,2024,0.0
Croatia,S_marcescens_CARB,2024,0.0
Croatia,S_marcescens_FQ,2024,0.0
Czech Republic,C_freundii_3GC,2024,0.01
Czech Republic,C_freundii_AMG,2024,0.0
Czech Republic,C_freundii_AMP,2024,0.0
Czech Republic,C_freundii_CARB,2024,0.0
Czech Republic,C_freundii_FQ,2024,0.0
Czech Republic,E_aerogenes_3GC,2024,0.0
Czech Republic,E_aerogenes_AMG,2024,0.0
Czech Republic,E_aerogenes_AMP,2024,0.0
Czech Republic,E_aerogenes_CARB,2024,0.0
Czech Republic,E_aerogenes_FQ,2024,0.0
Czech Republic,E_cloacae_3GC,2024,0.32
Czech Republic,E_cloacae_AMG,2024,0.37
Czech Republic,E_cloacae_AMP,2024,0.37
Czech Republic,E_cloacae_CARB,2024,0.0
Czech Republic,E_cloacae_FQ,2024,0.17
